poisonous?,cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,knobbed,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,silky,white,pink,partial,white,one,evanescent,white,several,leaves
edible,flat,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,orange,clustered,leaves
edible,convex,smooth,white,FALSE,none,free,crowded,broad,gray,enlarging,NA,smooth,smooth,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,smooth,red,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,silky,silky,white,pink,partial,white,one,evanescent,white,several,paths
edible,convex,smooth,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
edible,bell,smooth,grey,FALSE,none,free,crowded,broad,gray,enlarging,NA,smooth,smooth,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,scaly,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,pink,pink,partial,white,one,evanescent,white,several,woods
edible,flat,scaly,yellow,TRUE,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,grasses
poisonous,knobbed,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,scaly,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,white,pink,partial,white,one,evanescent,white,several,paths
edible,convex,fibrous,white,FALSE,none,free,crowded,broad,pink,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,knobbed,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,white,white,partial,white,one,evanescent,white,several,leaves
edible,bell,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,buff,several,leaves
poisonous,knobbed,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,silky,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,paths
edible,bell,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,yellow,several,leaves
edible,flat,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,brown,several,leaves
edible,knobbed,smooth,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
edible,flat,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,yellow,clustered,leaves
poisonous,knobbed,scaly,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,silky,pink,white,partial,white,one,evanescent,white,several,leaves
edible,bell,smooth,brown,FALSE,none,attached,close,broad,brown,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,buff,several,leaves
edible,knobbed,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,brown,clustered,leaves
poisonous,knobbed,scaly,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,silky,white,white,partial,white,one,evanescent,white,several,woods
edible,flat,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,brown,clustered,leaves
poisonous,knobbed,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,white,pink,partial,white,one,evanescent,white,several,woods
edible,bell,fibrous,grey,FALSE,none,free,crowded,broad,gray,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,scaly,brown,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods
edible,flat,smooth,brown,FALSE,none,attached,close,broad,brown,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,buff,several,leaves
poisonous,knobbed,smooth,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,silky,white,pink,partial,white,one,evanescent,white,several,leaves
edible,convex,smooth,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
edible,convex,smooth,grey,FALSE,none,free,crowded,broad,gray,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,scattered,grasses
edible,knobbed,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,buff,several,leaves
edible,convex,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,buff,clustered,leaves
poisonous,knobbed,scaly,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,woods
edible,convex,fibrous,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,smooth,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,red,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,red,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
edible,convex,smooth,white,FALSE,none,free,crowded,broad,gray,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,smooth,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,silky,smooth,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
edible,convex,fibrous,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,smooth,smooth,white,white,partial,white,two,pendant,white,numerous,grasses
edible,convex,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,orange,clustered,leaves
edible,bell,smooth,white,FALSE,none,free,crowded,broad,pink,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,smooth,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,white,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,pink,white,partial,white,one,evanescent,white,several,woods
edible,convex,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,buff,several,leaves
edible,convex,smooth,grey,FALSE,none,free,crowded,broad,gray,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,knobbed,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
edible,knobbed,smooth,white,FALSE,none,free,crowded,broad,gray,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,numerous,grasses
edible,bell,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,buff,several,leaves
edible,knobbed,smooth,white,FALSE,none,free,crowded,broad,pink,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,smooth,red,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,silky,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,brown,FALSE,fishy,free,close,narrow,buff,tapering,NA,silky,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,silky,pink,white,partial,white,one,evanescent,white,several,leaves
edible,knobbed,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,brown,clustered,leaves
poisonous,knobbed,smooth,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,white,white,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,silky,white,white,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,pink,white,partial,white,one,evanescent,white,several,leaves
edible,convex,fibrous,white,FALSE,none,free,crowded,broad,pink,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,flat,smooth,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,silky,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,FALSE,fishy,free,close,narrow,buff,tapering,NA,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,woods
edible,flat,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,buff,several,leaves
edible,convex,scaly,yellow,TRUE,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,grasses
poisonous,knobbed,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,red,FALSE,spicy,free,close,narrow,buff,tapering,NA,silky,silky,pink,white,partial,white,one,evanescent,white,several,leaves
edible,bell,smooth,white,FALSE,none,free,crowded,broad,gray,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,knobbed,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,brown,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
edible,convex,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,brown,clustered,leaves
edible,convex,smooth,grey,FALSE,none,free,crowded,broad,pink,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,scattered,grasses
edible,convex,smooth,grey,FALSE,none,free,crowded,broad,gray,enlarging,NA,silky,silky,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,flat,scaly,brown,FALSE,fishy,free,close,narrow,buff,tapering,NA,silky,silky,pink,pink,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods
edible,convex,scaly,yellow,TRUE,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths
poisonous,knobbed,smooth,red,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,woods
edible,convex,fibrous,white,FALSE,none,free,crowded,broad,white,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,knobbed,scaly,brown,FALSE,spicy,free,close,narrow,buff,tapering,NA,smooth,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,brown,FALSE,fishy,free,close,narrow,buff,tapering,NA,smooth,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,pink,white,partial,white,one,evanescent,white,several,paths
edible,convex,fibrous,grey,FALSE,none,free,crowded,broad,pink,enlarging,NA,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
edible,flat,smooth,brown,FALSE,none,attached,close,broad,brown,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,brown,several,leaves
poisonous,convex,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,smooth,pink,white,partial,white,one,evanescent,white,several,paths
edible,bell,fibrous,white,FALSE,none,free,crowded,broad,white,enlarging,NA,smooth,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,knobbed,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,smooth,white,white,partial,white,one,evanescent,white,several,leaves
edible,convex,fibrous,grey,FALSE,none,free,crowded,broad,pink,enlarging,NA,smooth,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
edible,flat,scaly,yellow,TRUE,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses
edible,convex,smooth,brown,FALSE,none,attached,close,broad,yellow,enlarging,NA,smooth,smooth,orange,orange,partial,brown,one,pendant,orange,several,leaves
edible,bell,smooth,grey,FALSE,none,free,crowded,broad,pink,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,numerous,grasses
edible,bell,smooth,brown,FALSE,none,attached,close,broad,brown,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,orange,several,leaves
poisonous,knobbed,smooth,red,FALSE,foul,free,close,narrow,buff,tapering,NA,silky,silky,pink,pink,partial,white,one,evanescent,white,several,woods
edible,flat,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,orange,several,leaves
edible,convex,fibrous,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,smooth,brown,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,silky,white,white,partial,white,one,evanescent,white,several,paths
edible,convex,fibrous,white,FALSE,none,free,crowded,broad,pink,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,numerous,grasses
edible,flat,scaly,brown,TRUE,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths
poisonous,knobbed,scaly,red,FALSE,foul,free,close,narrow,buff,tapering,NA,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
edible,knobbed,fibrous,grey,FALSE,none,free,crowded,broad,white,enlarging,NA,smooth,silky,white,white,partial,white,two,pendant,white,numerous,grasses
edible,knobbed,smooth,brown,FALSE,none,attached,close,broad,orange,enlarging,NA,smooth,smooth,orange,orange,partial,orange,one,pendant,yellow,clustered,leaves
